name,region,country,lat,lon,tz_id,localtime_epoch,localtime
Thrissur,Kerala,India,10.52,76.22,Asia/Kolkata,1717736422,2024-06-07 10:30
Malappuram,Kerala,India,11.07,76.07,Asia/Kolkata,1717736433,2024-06-07 10:30
Thiruvananthapuram,Kerala,India,8.51,76.96,Asia/Kolkata,1717736444,2024-06-07 10:30
Kochi,Kerala,India,9.97,76.23,Asia/Kolkata,1717736455,2024-06-07 10:30
Kozhikode,Kerala,India,11.25,75.77,Asia/Kolkata,1717736466,2024-06-07 10:31
Thrissur,Kerala,India,10.52,76.22,Asia/Kolkata,1717736478,2024-06-07 10:31
Malappuram,Kerala,India,11.07,76.07,Asia/Kolkata,1717736488,2024-06-07 10:31
Thiruvananthapuram,Kerala,India,8.51,76.96,Asia/Kolkata,1717736499,2024-06-07 10:31
Kochi,Kerala,India,9.97,76.23,Asia/Kolkata,1717736510,2024-06-07 10:31
Kozhikode,Kerala,India,11.25,75.77,Asia/Kolkata,1717736521,2024-06-07 10:32
Thrissur,Kerala,India,10.52,76.22,Asia/Kolkata,1717736531,2024-06-07 10:32
Malappuram,Kerala,India,11.07,76.07,Asia/Kolkata,1717736542,2024-06-07 10:32
Thiruvananthapuram,Kerala,India,8.51,76.96,Asia/Kolkata,1717736552,2024-06-07 10:32
Kochi,Kerala,India,9.97,76.23,Asia/Kolkata,1717736564,2024-06-07 10:32
Kozhikode,Kerala,India,11.25,75.77,Asia/Kolkata,1717736575,2024-06-07 10:32
Thrissur,Kerala,India,10.52,76.22,Asia/Kolkata,1717736586,2024-06-07 10:33
Malappuram,Kerala,India,11.07,76.07,Asia/Kolkata,1717736596,2024-06-07 10:33
Bhopal,Madhya Pradesh,India,23.27,77.4,Asia/Kolkata,1717736607,2024-06-07 10:33
Indore,Madhya Pradesh,India,22.72,75.83,Asia/Kolkata,1717736618,2024-06-07 10:33
Gwalior,Madhya Pradesh,India,26.22,78.18,Asia/Kolkata,1717736629,2024-06-07 10:33
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717736641,2024-06-07 10:34
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717736651,2024-06-07 10:34
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717736662,2024-06-07 10:34
Bhopal,Madhya Pradesh,India,23.27,77.4,Asia/Kolkata,1717736673,2024-06-07 10:34
Indore,Madhya Pradesh,India,22.72,75.83,Asia/Kolkata,1717736684,2024-06-07 10:34
Gwalior,Madhya Pradesh,India,26.22,78.18,Asia/Kolkata,1717736694,2024-06-07 10:34
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717736705,2024-06-07 10:35
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717736716,2024-06-07 10:35
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717736728,2024-06-07 10:35
Bhopal,Madhya Pradesh,India,23.27,77.4,Asia/Kolkata,1717736738,2024-06-07 10:35
Indore,Madhya Pradesh,India,22.72,75.83,Asia/Kolkata,1717736748,2024-06-07 10:35
Gwalior,Madhya Pradesh,India,26.22,78.18,Asia/Kolkata,1717736760,2024-06-07 10:36
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717736771,2024-06-07 10:36
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717736781,2024-06-07 10:36
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717736793,2024-06-07 10:36
Bhopal,Madhya Pradesh,India,23.27,77.4,Asia/Kolkata,1717736802,2024-06-07 10:36
Indore,Madhya Pradesh,India,22.72,75.83,Asia/Kolkata,1717736815,2024-06-07 10:36
Gwalior,Madhya Pradesh,India,26.22,78.18,Asia/Kolkata,1717736825,2024-06-07 10:37
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717736836,2024-06-07 10:37
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717736848,2024-06-07 10:37
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717736858,2024-06-07 10:37
Bhopal,Madhya Pradesh,India,23.27,77.4,Asia/Kolkata,1717736869,2024-06-07 10:37
Indore,Madhya Pradesh,India,22.72,75.83,Asia/Kolkata,1717736879,2024-06-07 10:37
Gwalior,Madhya Pradesh,India,26.22,78.18,Asia/Kolkata,1717736890,2024-06-07 10:38
Jabalpur,Madhya Pradesh,India,23.17,79.95,Asia/Kolkata,1717736901,2024-06-07 10:38
Ujjain,Madhya Pradesh,India,23.18,75.77,Asia/Kolkata,1717736912,2024-06-07 10:38
Sagar,Madhya Pradesh,India,23.83,78.72,Asia/Kolkata,1717736923,2024-06-07 10:38
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717736934,2024-06-07 10:38
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717736945,2024-06-07 10:39
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717736956,2024-06-07 10:39
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717736979,2024-06-07 10:39
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717736989,2024-06-07 10:39
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717736999,2024-06-07 10:39
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717737010,2024-06-07 10:40
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717737020,2024-06-07 10:40
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717737042,2024-06-07 10:40
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717737052,2024-06-07 10:40
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717737063,2024-06-07 10:41
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717737074,2024-06-07 10:41
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717737085,2024-06-07 10:41
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717737107,2024-06-07 10:41
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717737117,2024-06-07 10:41
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717737128,2024-06-07 10:42
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717737139,2024-06-07 10:42
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717737150,2024-06-07 10:42
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717737172,2024-06-07 10:42
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717737182,2024-06-07 10:43
Mumbai,Maharashtra,India,18.98,72.83,Asia/Kolkata,1717737194,2024-06-07 10:43
Pune,Maharashtra,India,18.53,73.87,Asia/Kolkata,1717737204,2024-06-07 10:43
Nagpur,Maharashtra,India,21.15,79.1,Asia/Kolkata,1717737216,2024-06-07 10:43
Aurangabad,Maharashtra,India,19.88,75.33,Asia/Kolkata,1717737236,2024-06-07 10:43
Solapur,Maharashtra,India,17.68,75.92,Asia/Kolkata,1717737247,2024-06-07 10:44
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717737258,2024-06-07 10:44
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717737269,2024-06-07 10:44
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717737280,2024-06-07 10:44
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717737290,2024-06-07 10:44
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717737302,2024-06-07 10:45
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717737323,2024-06-07 10:45
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717737334,2024-06-07 10:45
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717737344,2024-06-07 10:45
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717737356,2024-06-07 10:45
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717737365,2024-06-07 10:46
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717737387,2024-06-07 10:46
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717737398,2024-06-07 10:46
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717737408,2024-06-07 10:46
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717737419,2024-06-07 10:46
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717737431,2024-06-07 10:47
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717737452,2024-06-07 10:47
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717737462,2024-06-07 10:47
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717737473,2024-06-07 10:47
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717737484,2024-06-07 10:48
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717737495,2024-06-07 10:48
Imphal,Manipur,India,24.82,93.95,Asia/Kolkata,1717737516,2024-06-07 10:48
Bishnupur,West Bengal,India,22.38,88.27,Asia/Kolkata,1717737527,2024-06-07 10:48
Ukhrul,Manipur,India,25.12,94.37,Asia/Kolkata,1717737537,2024-06-07 10:48
Tamenglong,Manipur,India,24.97,93.55,Asia/Kolkata,1717737548,2024-06-07 10:49
Chandel,Goa,India,15.73,73.88,Asia/Kolkata,1717737559,2024-06-07 10:49
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717737581,2024-06-07 10:49
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717737591,2024-06-07 10:49
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717737603,2024-06-07 10:50
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717737613,2024-06-07 10:50
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717737624,2024-06-07 10:50
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717737635,2024-06-07 10:50
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717737646,2024-06-07 10:50
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717737657,2024-06-07 10:50
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717737667,2024-06-07 10:51
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717737679,2024-06-07 10:51
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717737690,2024-06-07 10:51
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717737701,2024-06-07 10:51
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717737713,2024-06-07 10:51
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717737723,2024-06-07 10:52
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717737734,2024-06-07 10:52
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717737745,2024-06-07 10:52
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717737756,2024-06-07 10:52
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717737768,2024-06-07 10:52
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717737778,2024-06-07 10:52
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717737789,2024-06-07 10:53
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717737800,2024-06-07 10:53
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717737811,2024-06-07 10:53
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717737822,2024-06-07 10:53
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717737833,2024-06-07 10:53
Shillong,Meghalaya,India,25.58,91.87,Asia/Kolkata,1717737844,2024-06-07 10:54
Cherrapunji,Meghalaya,India,25.3,91.7,Asia/Kolkata,1717737854,2024-06-07 10:54
Tura,Meghalaya,India,25.52,90.22,Asia/Kolkata,1717737866,2024-06-07 10:54
Jowai,Meghalaya,India,25.45,92.2,Asia/Kolkata,1717737876,2024-06-07 10:54
Baghmara,West Bengal,India,22.25,88.87,Asia/Kolkata,1717737886,2024-06-07 10:54
Nongpoh,Meghalaya,India,25.9,91.88,Asia/Kolkata,1717737899,2024-06-07 10:54
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717737909,2024-06-07 10:55
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717737920,2024-06-07 10:55
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717737931,2024-06-07 10:55
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717737951,2024-06-07 10:55
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717737963,2024-06-07 10:56
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717737974,2024-06-07 10:56
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717737984,2024-06-07 10:56
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717737995,2024-06-07 10:56
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717738016,2024-06-07 10:56
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717738026,2024-06-07 10:57
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717738038,2024-06-07 10:57
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717738048,2024-06-07 10:57
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717738058,2024-06-07 10:57
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717738081,2024-06-07 10:58
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717738092,2024-06-07 10:58
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717738101,2024-06-07 10:58
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717738112,2024-06-07 10:58
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717738124,2024-06-07 10:58
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717738145,2024-06-07 10:59
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717738156,2024-06-07 10:59
Aizawl,Mizoram,India,23.72,92.72,Asia/Kolkata,1717738166,2024-06-07 10:59
Lunglei,Mizoram,India,22.88,92.73,Asia/Kolkata,1717738177,2024-06-07 10:59
Serchhip,Mizoram,India,23.3,92.83,Asia/Kolkata,1717738188,2024-06-07 10:59
Tuipang,Mizoram,India,22.32,93.03,Asia/Kolkata,1717738210,2024-06-07 11:00
Mamit,Mizoram,India,23.93,92.48,Asia/Kolkata,1717738221,2024-06-07 11:00
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717738232,2024-06-07 11:00
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717738243,2024-06-07 11:00
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717738253,2024-06-07 11:00
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717738264,2024-06-07 11:01
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717738275,2024-06-07 11:31
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717738286,2024-06-07 11:01
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717738297,2024-06-07 11:01
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717738308,2024-06-07 11:01
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717738318,2024-06-07 11:01
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717738330,2024-06-07 11:02
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717738341,2024-06-07 11:32
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717738350,2024-06-07 11:02
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717738362,2024-06-07 11:02
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717738373,2024-06-07 11:02
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717738383,2024-06-07 11:03
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717738395,2024-06-07 11:03
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717738406,2024-06-07 11:33
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717738417,2024-06-07 11:03
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717738427,2024-06-07 11:03
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717738438,2024-06-07 11:03
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717738450,2024-06-07 11:04
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717738460,2024-06-07 11:04
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717738472,2024-06-07 11:34
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717738482,2024-06-07 11:04
Kohima,Nagaland,India,25.67,94.12,Asia/Kolkata,1717738492,2024-06-07 11:04
Tuensang,Nagaland,India,26.28,94.83,Asia/Kolkata,1717738503,2024-06-07 11:05
Zunheboto,Nagaland,India,25.97,94.52,Asia/Kolkata,1717738514,2024-06-07 11:05
Mokokchung,Nagaland,India,26.33,94.53,Asia/Kolkata,1717738525,2024-06-07 11:05
Sadar Danga,,Bangladesh,24.72,90.65,Asia/Dhaka,1717738536,2024-06-07 11:35
Phek,Manipur,India,25.67,94.5,Asia/Kolkata,1717738546,2024-06-07 11:05
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717738557,2024-06-07 11:05
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717738568,2024-06-07 11:06
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717738579,2024-06-07 11:06
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717738590,2024-06-07 11:06
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717738600,2024-06-07 11:06
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717738612,2024-06-07 11:06
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717738623,2024-06-07 11:07
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717738633,2024-06-07 11:07
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717738645,2024-06-07 11:07
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717738655,2024-06-07 11:07
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717738667,2024-06-07 11:07
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717738677,2024-06-07 11:07
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717738688,2024-06-07 11:08
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717738699,2024-06-07 11:08
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717738710,2024-06-07 11:08
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717738722,2024-06-07 11:08
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717738732,2024-06-07 11:08
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717738742,2024-06-07 11:09
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717738754,2024-06-07 11:09
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717738764,2024-06-07 11:09
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717738775,2024-06-07 11:09
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717738786,2024-06-07 11:09
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717738796,2024-06-07 11:09
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717738807,2024-06-07 11:10
Bhubaneswar,Orissa,India,20.23,85.83,Asia/Kolkata,1717738818,2024-06-07 11:10
Rourkela,Orissa,India,22.2,84.88,Asia/Kolkata,1717738828,2024-06-07 11:10
Cuttack,Orissa,India,20.5,85.83,Asia/Kolkata,1717738839,2024-06-07 11:10
Brahmapur,Orissa,India,19.32,84.78,Asia/Kolkata,1717738850,2024-06-07 11:10
Puri,Orissa,India,19.8,85.85,Asia/Kolkata,1717738860,2024-06-07 11:11
Sambalpur,Orissa,India,21.45,83.97,Asia/Kolkata,1717738871,2024-06-07 11:11
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717738882,2024-06-07 11:11
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717738892,2024-06-07 11:11
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717738902,2024-06-07 11:11
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717738914,2024-06-07 11:11
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717738924,2024-06-07 11:12
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717738935,2024-06-07 11:12
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717738947,2024-06-07 11:12
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717738957,2024-06-07 11:12
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717738968,2024-06-07 11:12
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717738979,2024-06-07 11:12
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717738990,2024-06-07 11:13
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717739000,2024-06-07 11:13
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717739011,2024-06-07 11:13
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717739021,2024-06-07 11:13
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717739032,2024-06-07 11:13
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717739043,2024-06-07 11:14
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717739055,2024-06-07 11:14
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717739066,2024-06-07 11:14
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717739077,2024-06-07 11:14
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717739086,2024-06-07 11:14
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717739098,2024-06-07 11:14
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717739109,2024-06-07 11:15
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717739121,2024-06-07 11:15
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717739131,2024-06-07 11:15
Chandigarh,Chandigarh,India,30.74,76.79,Asia/Kolkata,1717739141,2024-06-07 11:15
Amritsar,Punjab,India,31.63,74.87,Asia/Kolkata,1717739152,2024-06-07 11:15
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1717739163,2024-06-07 11:16
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1717739174,2024-06-07 11:16
Patiala,Punjab,India,30.33,76.4,Asia/Kolkata,1717739184,2024-06-07 11:16
Kapurthala,Punjab,India,31.38,75.38,Asia/Kolkata,1717739196,2024-06-07 11:16
Jaipur,Rajasthan,India,26.92,75.82,Asia/Kolkata,1717739207,2024-06-07 11:16
Bikaner,Rajasthan,India,28.02,73.3,Asia/Kolkata,1717739218,2024-06-07 11:16
Jaisalmer,Rajasthan,India,26.92,70.9,Asia/Kolkata,1717739229,2024-06-07 11:17
Jodhpur,Rajasthan,India,26.29,73.03,Asia/Kolkata,1717739239,2024-06-07 11:17
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717739250,2024-06-07 11:17
Ajmer,Rajasthan,India,26.45,74.63,Asia/Kolkata,1717739261,2024-06-07 11:17
Jaipur,Rajasthan,India,26.92,75.82,Asia/Kolkata,1717739272,2024-06-07 11:17
Bikaner,Rajasthan,India,28.02,73.3,Asia/Kolkata,1717739283,2024-06-07 11:18
Jaisalmer,Rajasthan,India,26.92,70.9,Asia/Kolkata,1717739294,2024-06-07 11:18
Jodhpur,Rajasthan,India,26.29,73.03,Asia/Kolkata,1717739303,2024-06-07 11:18
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717739316,2024-06-07 11:18
Ajmer,Rajasthan,India,26.45,74.63,Asia/Kolkata,1717739326,2024-06-07 11:18
Jaipur,Rajasthan,India,26.92,75.82,Asia/Kolkata,1717739337,2024-06-07 11:18
Bikaner,Rajasthan,India,28.02,73.3,Asia/Kolkata,1717739348,2024-06-07 11:19
Jaisalmer,Rajasthan,India,26.92,70.9,Asia/Kolkata,1717739360,2024-06-07 11:19
Jodhpur,Rajasthan,India,26.29,73.03,Asia/Kolkata,1717739371,2024-06-07 11:19
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717739381,2024-06-07 11:19
Ajmer,Rajasthan,India,26.45,74.63,Asia/Kolkata,1717739392,2024-06-07 11:19
Jaipur,Rajasthan,India,26.92,75.82,Asia/Kolkata,1717739403,2024-06-07 11:20
Bikaner,Rajasthan,India,28.02,73.3,Asia/Kolkata,1717739413,2024-06-07 11:20
Jaisalmer,Rajasthan,India,26.92,70.9,Asia/Kolkata,1717739424,2024-06-07 11:20
Jodhpur,Rajasthan,India,26.29,73.03,Asia/Kolkata,1717739436,2024-06-07 11:20
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717739446,2024-06-07 11:20
Ajmer,Rajasthan,India,26.45,74.63,Asia/Kolkata,1717739457,2024-06-07 11:20
Jaipur,Rajasthan,India,26.92,75.82,Asia/Kolkata,1717739467,2024-06-07 11:21
Bikaner,Rajasthan,India,28.02,73.3,Asia/Kolkata,1717739478,2024-06-07 11:21
Jaisalmer,Rajasthan,India,26.92,70.9,Asia/Kolkata,1717739490,2024-06-07 11:21
Jodhpur,Rajasthan,India,26.29,73.03,Asia/Kolkata,1717739500,2024-06-07 11:21
Udaipur,Rajasthan,India,27.72,75.48,Asia/Kolkata,1717739511,2024-06-07 11:21
Ajmer,Rajasthan,India,26.45,74.63,Asia/Kolkata,1717739523,2024-06-07 11:22
Gangtok,Sikkim,India,27.33,88.62,Asia/Kolkata,1717739534,2024-06-07 11:22
Namchi,West Bengal,India,27.17,88.35,Asia/Kolkata,1717739544,2024-06-07 11:22
Gyalshing,West Bengal,India,27.28,88.27,Asia/Kolkata,1717739555,2024-06-07 11:22
Mangan,Sikkim,India,27.52,88.53,Asia/Kolkata,1717739566,2024-06-07 11:22
Gangtok,Sikkim,India,27.33,88.62,Asia/Kolkata,1717739587,2024-06-07 11:23
Namchi,West Bengal,India,27.17,88.35,Asia/Kolkata,1717739598,2024-06-07 11:23
Gyalshing,West Bengal,India,27.28,88.27,Asia/Kolkata,1717739608,2024-06-07 11:23
Mangan,Sikkim,India,27.52,88.53,Asia/Kolkata,1717739620,2024-06-07 11:23
Gangtok,Sikkim,India,27.33,88.62,Asia/Kolkata,1717739642,2024-06-07 11:24
Namchi,West Bengal,India,27.17,88.35,Asia/Kolkata,1717739653,2024-06-07 11:24
Gyalshing,West Bengal,India,27.28,88.27,Asia/Kolkata,1717739663,2024-06-07 11:24
Mangan,Sikkim,India,27.52,88.53,Asia/Kolkata,1717739674,2024-06-07 11:24
Gangtok,Sikkim,India,27.33,88.62,Asia/Kolkata,1717739696,2024-06-07 11:24
Namchi,West Bengal,India,27.17,88.35,Asia/Kolkata,1717739708,2024-06-07 11:25
Gyalshing,West Bengal,India,27.28,88.27,Asia/Kolkata,1717739718,2024-06-07 11:25
Mangan,Sikkim,India,27.52,88.53,Asia/Kolkata,1717739728,2024-06-07 11:25
